,Unnamed: 0,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves,locc_,book_url
7146,63416,63494,Text,2020-10-18,Keeper of the Deathless Sleep,en,"dePina, Albert, -1957; Anderson, Murphy, 1926-2015 [Illustrator]",Science fiction; War stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/4/9/63494/63494-8.txt
7147,63438,63516,Text,2020-10-21,The Vanishing Venusians,en,"Brackett, Leigh, 1915-1978",Science fiction; Human-alien encounters -- Fiction; Venus (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/1/63516/63516.txt
7148,63440,63518,Text,2020-10-21,Vandals of the Void,en,"Wilson, Robert; Doolin, Joseph, 1896-1967 [Illustrator]",Science fiction; War stories; Martians -- Fiction; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/1/63518/63518.txt
7149,63443,63521,Text,2020-10-21,Raiders of the Second Moon,en,"Wells, Basil, 1912-2003",Science fiction; Short stories; Adventure stories; Satellites -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63521/63521.txt
7150,63445,63523,Text,2020-10-21,Coming of the Gods,en,"Whitehorn, Chester, 1923-1996",Science fiction; Short stories; Adventure stories; Martians -- Fiction; Mars (Planet) -- Fiction; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63523/63523.txt
7151,63446,63524,Text,2020-10-21,The Silver Plague,en,"dePina, Albert, -1957; Anderson, Murphy, 1926-2015 [Illustrator]",Science fiction; Adventure stories; Epidemics -- Fiction; Ganymede (Satellite) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63524/63524.txt
7152,63448,63526,Text,2020-10-22,A Woman of Yesterday,en,"Mason, Caroline Atwater, 1853-1939",Children of clergy -- Fiction; Women -- Fiction; United States -- History -- 19th century -- Fiction; Religion -- Fiction; Husband and wife -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63526/63526-0.txt
7153,63449,63527,Text,2020-10-22,Cosmic Yo-Yo,en,"Rocklynne, Ross, 1913-1988",Science fiction; Short stories; Weddings -- Fiction; Asteroids -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63527/63527-8.txt
7154,63451,63529,Text,2020-10-22,Mists of Mars,en,"Whittington, George A.",Science fiction; Adventure stories; Martians -- Fiction; Mars (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/2/63529/63529.txt
7155,63490,63568,Text,2020-10-28,"Buffalo Bill's Best Bet; Or, A Sure Thing Well Won",en,"Ingraham, Prentiss, 1843-1904","Dime novels; Buffalo Bill, 1846-1917 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/5/6/63568/63568-0.txt
7156,63526,63604,Text,2020-11-02,Battlefield in Black,en,"Whittington, George A.",Science fiction; War stories; Man-woman relationships -- Fiction; Space ships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/0/63604/63604.txt
7157,63527,63605,Text,2020-11-02,The Beast-Jewel of Mars,en,"Thiessen, V. E.; Emshwiller, Ed, 1925-1990 [Illustrator]",Science fiction; Short stories; Adventure stories; Man-woman relationships -- Fiction; Mars (Planet) -- Fiction; Legends -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/0/63605/63605.txt
7158,63531,63609,Text,2020-11-03,Beer-Trust Busters,en,"Stuart, A. R.; Murphy, A. [Illustrator]",Science fiction; Short stories; Male friendship -- Fiction; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/0/63609/63609.txt
7159,63535,63613,Text,2020-11-03,The Space Between,en,"Gilbert, Robert E., 1924-1993; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Man-woman relationships -- Fiction; Space ships -- Fiction; Space pirates -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/1/63613/63613-0.txt
7160,63538,63616,Text,2020-11-03,Hagerty's Enzymes,en,"Haley, A. L.; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Mars (Planet) -- Fiction; Robots -- Fiction; Businessmen -- Fiction; Hotels -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/1/63616/63616-8.txt
7161,63539,63617,Text,2020-11-03,The Ultimate Eve,en,"Effron, H. Sanford",Science fiction; Short stories; Extraterrestrial beings -- Fiction; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/1/63617/63617.txt
7162,63547,63625,Text,2020-11-04,Broken Butterflies,en,"Kinney, Henry W. (Henry Walsworth), 1879-",Japan -- Fiction; Geishas -- Fiction; Americans -- Japan -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/2/63625/63625-0.txt
7163,63551,63629,Text,2020-11-04,Walda: A Novel,en,"Kinkaid, Mary Holland, 1861-1948",West (U.S.) -- Fiction; Religious communities -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/2/63629/63629-0.txt
7164,63553,63631,Text,2020-11-04,"""Phone Me in Central Park""",en,"McConnell, James V., 1925-1990; Freas, Kelly, 1922-2005 [Illustrator]",Science fiction; Short stories; New York (N.Y.) -- Fiction; Apocalyptic fiction; Epidemics -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/3/63631/63631.txt
7165,63554,63632,Text,2020-11-04,Formula for Conquest,en,"Adams, James R.; Murphy, A. [Illustrator]",Science fiction; Short stories; Scientists -- Fiction; Adventure stories; Mercenary troops -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/3/63632/63632.txt
7166,63555,63633,Text,2020-11-04,Out of the Iron Womb!,en,"Anderson, Poul, 1926-2001",Science fiction; Adventure stories; Asteroids -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/3/63633/63633.txt
7167,63560,63638,Text,2020-11-05,Electron Eat Electron,en,"Loomis, Noel M., 1905-1969",Science fiction; Short stories; War stories; Nuclear warfare -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/3/63638/63638.txt
7168,63562,63640,Text,2020-11-05,Jupiter's Joke,en,"Haley, A. L.; Freas, Kelly, 1922-2005 [Illustrator]",Science fiction; Short stories; Human-alien encounters -- Fiction; Jupiter (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/4/63640/63640.txt
7169,63567,63645,Text,2020-11-05,The Last Monster,en,"Fox, Gardner F. (Gardner Francis), 1911-1986; Ingels, Graham, 1915-1991 [Illustrator]",Science fiction; Extraterrestrial beings -- Fiction; Human-alien encounters -- Fiction; Immortality -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/4/63645/63645.txt
7170,63570,63648,Text,2020-11-06,Defense Mech,en,"Bradbury, Ray, 1920-2012; Doolin, Joseph, 1896-1967 [Illustrator]",Science fiction; Short stories; Psychological fiction; Mars (Planet) -- Fiction; Space travelers -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/4/63648/63648-0.txt
7171,63574,63652,Text,2020-11-06,The Violators,en,"Binder, Eando; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Earth (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/5/63652/63652.txt
7172,63575,63653,Text,2020-11-07,The Heart of Hyacinth,en,"Watanna, Onoto, 1875-1954; Sano, Kiyokichi [Illustrator]",Young women -- Fiction; Love stories; Bildungsromans; Japan -- Fiction; Race relations -- Fiction; Americans -- Japan -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/5/63653/63653-0.txt
7173,63578,63656,Text,2020-11-06,The Ultimate World,en,"Walton, Bryce, 1918-1988; Murphy, C. A. (Cornelius Anthony), 1898-1984 [Illustrator]",Science fiction; Short stories; Time travel -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/5/63656/63656.txt
7174,63579,63657,Text,2020-11-06,Venusian Invader,en,"Sternig, Larry, 1908-1999",Science fiction; Short stories; Adventure stories; Space colonies -- Fiction; Callisto (Satellite) -- Fiction; Space pirates -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/5/63657/63657.txt
7175,63580,63658,Text,2020-11-06,Crisis on Titan,en,"Adams, James R.; Petrizzo [Illustrator]",Science fiction; Short stories; Soldiers -- Fiction; Human-alien encounters -- Fiction; Titan (Satellite) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/5/63658/63658-0.txt
7176,63584,63662,Text,2020-11-07,The Grave of Solon Regh,en,"Stearns, Charles A.; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Martians -- Fiction; Mars (Planet) -- Fiction; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/6/63662/63662-0.txt
7177,63585,63663,Text,2020-11-07,Survival,en,"Wells, Basil, 1912-2003; Doolin, Joseph, 1896-1967 [Illustrator]",Science fiction; Short stories; Survival -- Fiction; Venus (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/6/63663/63663-0.txt
7178,63590,63668,Text,2020-11-07,Steel Giants of Chaos,en,"Adams, James R.; Hollingsworth [Illustrator]",Science fiction; Human-alien encounters -- Fiction; Life on other planets -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/6/63668/63668-8.txt
7179,63597,63675,Text,2020-11-08,Mutiny,en,"Offenbecker, Larry, 1913-2011; Doolin, Joseph, 1896-1967 [Illustrator]",Science fiction; Short stories; Space ships -- Fiction; Mutiny -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/7/63675/63675-0.txt
7180,63598,63676,Text,2020-11-08,The Pluto Lamp,en,"Stearns, Charles A.; Vestal, Herman B., 1916-2007 [Illustrator]",Science fiction; Short stories; Pluto (Dwarf planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/7/63676/63676-0.txt
7181,63599,63677,Text,2020-11-08,The Recluse,en,"Curry, Mike",Science fiction; Short stories; Life on other planets -- Fiction; Castaways -- Fiction; Solitude -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/7/63677/63677-0.txt
7182,63603,63681,Text,2020-11-08,Tama,en,"Watanna, Onoto, 1875-1954; Yeto, Genjiro, 1867-1924 [Illustrator]",Love stories; Japan -- Fiction; Americans -- Japan -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/8/63681/63681-0.txt
7183,63605,63683,Text,2020-11-08,Color Blind,en,"Stearns, Charles A.; Wood, Wallace, 1927-1981 [Illustrator]","Science fiction; Short stories; Man-woman relationships -- Fiction; Venus (Planet) -- Fiction; Beauty, Personal -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/8/63683/63683.txt
7184,63608,63686,Text,2020-11-08,Last Call From Sector 9G,en,"Brackett, Leigh, 1915-1978; Vestal, Herman B., 1916-2007 [Illustrator]",Science fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/8/63686/63686.txt
7185,63609,63687,Text,2020-11-08,The Geisha Memory,en,"Marks, Winston K. (Winston Kinney), 1915-1979; Vestal, Herman B., 1916-2007 [Illustrator]",Science fiction; Short stories; Mars (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/8/63687/63687-0.txt
7186,63616,63694,Text,2020-11-09,Passage to Planet X,en,"Hasse, Henry, 1913-1977; Pious, Robert S. (Robert Savon), 1908-1983 [Illustrator]",Science fiction; Adventure stories; Space ships -- Fiction; Life on other planets -- Fiction; Stowaways -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/9/63694/63694.txt
7187,63617,63695,Text,2020-11-09,Prodigal Weapon,en,"Garson, Bill, 1917-2000; Murphy, C. A. (Cornelius Anthony), 1898-1984 [Illustrator]",Science fiction; Human-alien encounters -- Fiction; Life on other planets -- Fiction; Enslaved persons -- Fiction; Weapons -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/9/63695/63695.txt
7188,63618,63696,Text,2020-11-09,The Vanisher,en,"Shaara, Michael, 1929?-1988",Science fiction; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/9/63696/63696-0.txt
7189,63619,63697,Text,2020-11-10,Space-Lane of No-Return,en,"Whittington, George A.; Leydenfrost, Harry, 1923-2003 [Illustrator]",Science fiction; Short stories; Adventure stories; Space ships -- Fiction; Asteroid belt -- Fiction; Space pirates -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/6/9/63697/63697.txt
7190,63624,63702,Text,2020-11-10,Mary Anonymous,en,"Walton, Bryce, 1918-1988; Emshwiller, Ed, 1925-1990 [Illustrator]",Science fiction; Short stories; War stories; Psychological fiction; Sabotage -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63702/63702-0.txt
7191,63625,63703,Text,2020-11-10,Down Went McGinty,en,"Holden, Fox B., 1923-; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Moon -- Fiction; Theft -- Fiction; Space stations -- Fiction; Cold War -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63703/63703-0.txt
7192,63627,63705,Text,2020-11-10,"Buffalo Bill's Bold Play; Or, The Tiger of the Hills",en,"Ingraham, Prentiss, 1843-1904","Dime novels; Buffalo Bill, 1846-1917 -- Fiction",PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63705/63705-0.txt
7193,63629,63707,Text,2020-11-10,The Primus Curse,en,"Wesley, Bill; Eberle, Joseph, 1926-2006 [Illustrator]",Science fiction; Short stories; Mystery fiction; Mercury (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63707/63707.txt
7194,63630,63708,Text,2020-11-10,Total Recall,en,"Sternig, Larry, 1908-1999",Science fiction; Short stories; War stories; Scientists -- Fiction; Memory -- Fiction; Ganymede (Satellite) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63708/63708.txt
7195,63631,63709,Text,2020-11-10,Prisoner of the Brain-Mistress,en,"Walton, Bryce, 1918-1988; Murphy, R. A. [Illustrator]",Science fiction; Time travel -- Fiction; Adventure stories; Abduction -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/0/63709/63709.txt
7196,63635,63713,Text,2020-11-11,Land Beyond the Flame,en,"Goldstein, Evelyn; Vestal, Herman B., 1916-2007 [Illustrator]",Science fiction; Short stories; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/1/63713/63713-0.txt
7197,63637,63715,Text,2020-11-11,Enter the Nebula,en,"Jacobi, Carl, 1908-1997; Leydenfrost, Harry, 1923-2003 [Illustrator]",Science fiction; Adventure stories; Mars (Planet) -- Fiction; Criminals -- Fiction; Journalists -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/1/63715/63715-0.txt
7198,63638,63716,Text,2020-11-11,The Time-Techs of Kra,en,"Sheridan, Max C.; Freas, Kelly, 1922-2005 [Illustrator]",Science fiction; Time travel -- Fiction; Adventure stories; Human-alien encounters -- Fiction; Insects -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/1/63716/63716-8.txt
7199,63642,63720,Text,2020-11-11,Through the Asteroids—To Hell!,en,"Yerxa, Leroy, 1915-1946; Martin, C. [Illustrator]",Science fiction; War stories; Asteroid belt -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/2/63720/63720.txt
7200,63643,63721,Text,2020-11-12,Mirage for Planet X,en,"Mullen, Stanley, 1911-1974",Science fiction; Adventure stories; Man-woman relationships -- Fiction; Criminals -- Fiction; Brothers -- Fiction; Inventions -- Fiction; Auctions -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/2/63721/63721-0.txt
7201,63651,63729,Text,2020-11-12,In the Garden of Delight,en,"Hammond, Lily Hardy, 1859-1925",Interpersonal relations -- Fiction; Families -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/2/63729/63729-0.txt
7202,63663,63741,Text,2020-11-13,The Galactic Ghost,en,"Reynolds, Mack, 1917-1983; Woromay, Lawrence, 1927-2007 [Illustrator]",Science fiction; Short stories; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/4/63741/63741.txt
7203,63664,63742,Text,2020-11-13,Sixty-Year Extension,en,"Nourse, Alan Edward, 1928-1992",Science fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/4/63742/63742.txt
7204,63671,63749,Text,2020-11-14,Mimsy's Joke,en,"Grimes, Millard",Science fiction; Short stories; Dogs -- Fiction; Martians -- Fiction; Mars (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/4/63749/63749.txt
7205,63673,63751,Text,2020-11-13,The Derelict,en,"Matthews, W. J. (William J.); Anderson, Murphy, 1926-2015 [Illustrator]",Science fiction; Mars (Planet) -- Fiction; Drug addicts -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/5/63751/63751-0.txt
7206,63679,63757,Text,2020-11-14,Breath of Beelzebub,en,"Sternig, Larry, 1908-1999",Science fiction; Short stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/5/63757/63757-0.txt
7207,63680,63758,Text,2020-11-14,The Moon and the Sun,en,"McKimmey, James, 1923-2011",Science fiction; Short stories; Space flight -- Fiction; Space ships -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/5/63758/63758-0.txt
7208,63681,63759,Text,2020-11-14,The Brain Sinner,en,"Nourse, Alan Edward, 1928-1992",Science fiction; Human-alien encounters -- Fiction; Telepathy -- Fiction; Psychic ability -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/5/63759/63759-0.txt
7209,63688,63766,Text,2020-11-14,Man nth,en,"Fox, Gardner F. (Gardner Francis), 1911-1986; Doolin, Joseph, 1896-1967 [Illustrator]",Science fiction; Adventure stories; Interstellar travel -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/6/63766/63766.txt
7210,63701,63779,Text,2020-11-15,The Blue Venus,en,"McDowell, Robert Emmett, 1914-1975; Murphy, C. A. (Cornelius Anthony), 1898-1984 [Illustrator]",Science fiction; Outlaws -- Fiction; Enslaved persons -- Fiction; Venus (Planet) -- Fiction; Experiments -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/7/63779/63779-0.txt
7211,63704,63782,Text,2020-11-16,Example,en,"Pace, Tom, 1929-2008",Science fiction; Short stories; Space ships -- Fiction; Interstellar travel -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/8/63782/63782-0.txt
7212,63705,63783,Text,2020-11-16,Savage Galahad,en,"Walton, Bryce, 1918-1988; Kiemle, H. W. (Henry William), 1908-1969 [Illustrator]",Science fiction; Short stories; Extraterrestrial beings -- Fiction; Human-alien encounters -- Fiction; Venus (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/8/63783/63783-0.txt
7213,63708,63786,Text,2020-11-17,Engines of the Gods,en,"Fox, Gardner F. (Gardner Francis), 1911-1986; Kiemle, H. W. (Henry William), 1908-1969 [Illustrator]",Science fiction; Adventure stories; Mars (Planet) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/8/63786/63786.txt
7214,63709,63787,Text,2020-11-17,The Purple Pariah,en,"Tustin, Byron; Freas, Kelly, 1922-2005 [Illustrator]",Science fiction; Short stories; Human-alien encounters -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/8/63787/63787.txt
7215,63717,63795,Text,2020-11-17,The Shadow-Gods,en,"Garson, Bill, 1917-2000; Kiemle, H. W. (Henry William), 1908-1969 [Illustrator]",Science fiction; War stories; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/9/63795/63795-0.txt
7216,63718,63796,Text,2020-11-17,What Hath Me?,en,"Kuttner, Henry, 1915-1958; Hollingsworth [Illustrator]",Science fiction; Adventure stories; Asteroids -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/9/63796/63796-0.txt
7217,63719,63797,Text,2020-11-18,Dawn of the Demigods,en,"Gallun, Raymond Z., 1911-1994; Vestal, Herman B., 1916-2007 [Illustrator]",Science fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/9/63797/63797-0.txt
7218,63721,63799,Text,2020-11-18,Tepondicon,en,"Jacobi, Carl, 1908-1997",Science fiction; Short stories; Diseases -- Fiction; Treasure hunting -- Fiction; Ganymede (Satellite) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/7/9/63799/63799-0.txt
7219,63729,63807,Text,2020-11-18,The Great Green Blight,en,"McDowell, Robert Emmett, 1914-1975; Murphy, C. A. (Cornelius Anthony), 1898-1984 [Illustrator]",Science fiction; Adventure stories; Diseases -- Fiction; Space ships -- Fiction; Human-alien encounters -- Fiction; Enslaved persons -- Fiction; Space pirates -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/0/63807/63807.txt
7220,63730,63808,Text,2020-11-18,Space Bat,en,"Selwyn, Carl",Science fiction; Adventure stories; Man-woman relationships -- Fiction; Hunters -- Fiction; Asteroids -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/0/63808/63808.txt
7221,63734,63812,Text,2020-11-19,Grandma Perkins and the Space Pirates,en,"McConnell, James V., 1925-1990; Freas, Kelly, 1922-2005 [Illustrator]",Science fiction; Older women -- Fiction; Space ships -- Fiction; Space pirates -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/1/63812/63812.txt
7222,63735,63813,Text,2020-11-20,In His Image,en,"Walton, Bryce, 1918-1988; McWilliams, Al, 1916-1993 [Illustrator]",Science fiction; Short stories; Robots -- Fiction; Apocalyptic fiction; Regression (Civilization) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/1/63813/63813.txt
7223,63739,63817,Text,2020-11-20,Fog of the Forgotten,en,"Wells, Basil, 1912-2003; Leydenfrost, Alexander, 1888-1961 [Illustrator]",Science fiction; Short stories; Human-alien encounters -- Fiction; Life on other planets -- Fiction; Castaways -- Fiction; Regression (Civilization) -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/1/63817/63817-0.txt
7224,63743,63821,Text,2020-11-20,Love Among the Robots,en,"McDowell, Robert Emmett, 1914-1975",Science fiction; Short stories; Man-woman relationships -- Fiction; Robots -- Fiction; Artificial intelligence -- Fiction; Mines and mineral resources -- Fiction; Asteroids -- Fiction,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/2/63821/63821.txt
7225,63746,63824,Text,2020-11-20,The Man the Sun-Gods Made,en,"Fox, Gardner F. (Gardner Francis), 1911-1986; Moore, Rube [Illustrator]",Science fiction; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/2/63824/63824.txt
7226,63748,63826,Text,2020-11-21,Spider Men of Gharr,en,"Peacock, Wilbur S., 1911-1979; Clyne, Ronald, 1925-2006 [Illustrator]",Science fiction; Adventure stories,PS,,['PS'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/6/3/8/2/63826/63826-0.txt
